id,popularity,budget,revenue,original_title,genres,vote_count,vote_average,release_year
15144,0.606839,6500000,23686027,Sixteen Candles,Comedy|Romance,223,6.7,1984
625,0.603541,14400000,34700291,The Killing Fields,War|Drama|History,78,7.2,1984
18462,0.5909220000000001,3000000,14418922,Night of the Comet,Action|Comedy|Horror|Science Fiction|Thriller,36,5.7,1984
5968,0.5779,25300000,0,The Woman in Red,Comedy|Romance,40,6.0,1984
1884,0.561034,0,0,The Ewok Adventure,Adventure|Science Fiction,34,5.8,1984
11884,0.550313,15000000,28733290,The Last Starfighter,Adventure|Science Fiction|Action,101,6.1,1984
13189,0.542315,0,0,A Christmas Carol,TV Movie|Fantasy|Drama|Comedy|Family,29,6.6,1984
24264,0.539505,25000000,5778353,Sheena,Adventure|Fantasy|Action|Comedy|Science Fiction,10,4.8,1984
11368,0.538135,1500000,0,Blood Simple,Crime|Drama|Thriller,128,7.0,1984
2619,0.524253,8000000,69821334,Splash,Comedy|Fantasy|Romance,147,6.1,1984
655,0.518436,1746964,2181987,"Paris, Texas",Drama,146,7.4,1984
11507,0.517691,10000000,8801940,Body Double,Mystery|Thriller,58,6.1,1984
11379,0.5114989999999989,0,0,The Adventures of Buckaroo Banzai Across the 8th Dimension,Comedy|Science Fiction,47,6.2,1984
16969,0.504848,25000000,38348988,City Heat,Action|Comedy|Crime,24,5.2,1984
24099,0.495575,0,12145169,Dreamscape,Adventure|Horror|Science Fiction|Thriller,23,5.8,1984
2669,0.493364,8600000,0,The Bounty,Action|Drama|History,50,6.0,1984
2148,0.491888,58000000,25928721,The Cotton Club,Music|Drama|Crime|Romance,37,6.1,1984
5677,0.468552,0,0,Trancers,Horror|Science Fiction|Crime,15,5.6,1984
11899,0.46568000000000004,8000000,0,The Muppets Take Manhattan,Romance|Comedy|Family,52,6.1,1984
8764,0.44653000000000004,9000000,20458340,Top Secret!,Comedy,117,6.8,1984
22160,0.378244,0,0,Against All Odds,Action|Adventure|Crime|Drama|Mystery,14,5.4,1984
14347,0.375305,0,0,Blame It on Rio,Comedy|Romance,19,6.1,1984
469,0.26516,0,0,Stranger Than Paradise,Comedy|Drama,51,6.9,1984
11002,0.368967,0,45858563,"Greystoke: The Legend of Tarzan, Lord of the Apes",Adventure|Drama|Action|Romance,54,6.2,1984
11296,0.367854,0,0,Birdy,Drama|History,49,6.8,1984
13763,0.367406,7200000,68392977,Purple Rain,Drama|Music|Romance,39,6.9,1984
52744,0.362732,0,11129057,Falling in Love,Drama|Romance,29,6.0,1984
15379,0.36224,2550000,22812411,Missing in Action,Action|Adventure|Thriller|War,50,5.1,1984
10631,0.354864,0,0,All of Me,Fantasy|Comedy|Science Fiction|Romance,34,6.2,1984
11393,0.351379,28000000,47951979,The Natural,Drama,74,6.8,1984
14052,0.343859,0,0,Revenge of the Nerds,Comedy,82,6.6,1984
10823,0.361782,800000,14000000,Children of the Corn,Drama|Fantasy|Horror|Thriller,106,5.6,1984
33914,0.34233600000000003,0,0,Frankenweenie,Comedy|Family,53,6.6,1984
15239,0.335414,0,0,The Toxic Avenger,Science Fiction|Action|Comedy|Horror,51,6.2,1984
18477,0.33317399999999997,700000,0,The Hills Have Eyes Part II,Horror,14,4.1,1984
15927,0.329484,8000000,27187653,A Passage to India,Drama|Adventure|History,23,6.7,1984
14746,0.297597,14500000,8089290,Streets of Fire,Action|Thriller|Music,48,6.7,1984
24128,0.28319099999999997,1200000,4978922,Stop Making Sense,Documentary|Music,23,8.4,1984
14673,0.282143,0,0,Savage Streets,Horror|Action|Crime|Thriller,18,6.2,1984
48677,0.274845,0,0,Cloak & Dagger,Adventure|Action|Family,20,6.1,1984
16806,0.263961,0,0,Johnny Dangerously,Action|Comedy|Thriller|Crime,21,6.5,1984
11950,0.263945,0,28078073,Cannonball Run II,Action|Adventure|Comedy,37,5.6,1984
15259,0.263651,0,0,Breakin',Music,11,5.5,1984
16551,0.263077,28000000,0,Rhinestone,Comedy,15,5.3,1984
40814,0.262738,0,0,Crimes of Passion,Drama|Thriller|Romance,15,6.3,1984
17464,0.187368,0,0,Breakin' 2: Electric Boogaloo,Drama|Music,10,5.6,1984
27414,0.24330100000000002,1065000,0,"Silent Night, Deadly Night",Thriller|Horror,31,4.9,1984
28054,0.238873,0,0,Suburbia,Drama|Music,10,5.9,1984
21989,0.22911700000000002,0,0,Hot Dog... The Movie,Comedy,12,4.4,1984
10606,0.22776799999999997,0,0,The Philadelphia Experiment,Adventure|Drama|Fantasy|Romance|Science Fiction,49,5.8,1984
21871,0.222379,0,14134877,Tank,Action|Adventure|Comedy|Drama|Thriller,15,6.0,1984
26522,0.215846,0,0,A Soldier's Story,Drama|Mystery|War,25,5.6,1984
11495,0.21068,0,0,Firestarter,Fantasy|Drama|Horror|Action|Thriller,68,5.9,1984
17835,0.21029699999999998,0,0,Threads,Drama|Science Fiction,13,6.3,1984
5896,0.204093,7000000,0,Bolero,Drama|Romance,10,4.5,1984
83223,0.198438,0,0,Rats - Notte di terrore,Horror|Science Fiction,11,4.4,1984
9507,0.19028699999999998,0,0,Runaway,Thriller|Crime|Science Fiction,31,4.7,1984
23730,0.197425,1250000,3412497,C.H.U.D.,Horror|Science Fiction,22,4.5,1984
18498,0.177006,1000000,35000000,Ghoulies,Comedy|Horror|Fantasy,22,3.6,1984
13681,0.21218800000000002,0,0,Places in the Heart,Drama|Family,13,5.7,1984
11221,0.174241,18000000,19265302,Best Defense,Action|Comedy,10,3.8,1984
32081,0.20482399999999998,0,0,The Pope of Greenwich Village,Drama|Action|Comedy|Crime,13,5.9,1984
61968,0.154225,0,0,Airwolf: The Movie,Adventure|Action|Thriller|Science Fiction,12,4.9,1984
10179,0.202992,9000000,0,The Ice Pirates,Action|Science Fiction|Comedy,22,5.0,1984
26178,0.140026,5500000,801000,Razorback,Horror,13,5.6,1984
27171,0.059713,0,0,The Lonely Guy,Comedy|Romance,13,6.2,1984
9063,0.13661800000000002,0,0,Forbrydelsens element,Crime|Drama|Science Fiction|Thriller,15,5.7,1984
12762,0.13399,8000000,10600497,Broadway Danny Rose,Comedy,41,6.6,1984
19400,0.133098,0,1337274,Gwendoline,Adventure|Fantasy|Thriller,11,3.9,1984
28148,0.127192,0,0,Ninja III: The Domination,Horror|Action,10,4.8,1984
33138,0.125596,0,0,The Times of Harvey Milk,Documentary,11,6.3,1984
17667,0.11825799999999999,0,0,Beat Street,Music|Family|Drama,11,6.5,1984
19596,0.109048,0,0,Electric Dreams,Comedy,11,5.6,1984
19621,0.08784,0,0,The Hit,Drama|Action|Thriller|Crime,13,6.3,1984
41089,0.082235,0,0,Under the Volcano,Drama,11,6.4,1984
11905,0.06413300000000001,2000000,0,The Company of Wolves,Fantasy|Horror|Science Fiction,14,6.6,1984
1892,4.828854,32350000,572700000,Return of the Jedi,Adventure|Action|Science Fiction,3101,7.8,1983
111,3.178818,25000000,65884703,Scarface,Action|Crime|Drama|Thriller,1741,7.8,1983
36670,1.774018,36000000,160000000,Never Say Never Again,Adventure|Action|Thriller,183,5.8,1983
700,1.575742,27500000,183700000,Octopussy,Adventure|Action|Thriller,289,5.9,1983
850,1.494805,0,19294144,A Christmas Story,Comedy|Family,186,7.1,1983
9531,1.263139,39000000,75800000,Superman III,Comedy|Action|Adventure|Fantasy|Science Fiction,239,4.7,1983
1621,1.1151389999999999,40600000,90400000,Trading Places,Comedy|Drama,353,6.9,1983
860,1.106471,12000000,79567667,WarGames,Thriller|Science Fiction,257,6.8,1983
11153,1.0684,15000000,61399552,National Lampoon's Vacation,Comedy|Adventure|Romance,201,6.9,1983
17692,1.065331,20500000,87987055,Jaws 3,Horror,124,4.2,1983
4543,0.941118,0,0,The Meaning of Life,Comedy,293,6.9,1983
11050,0.8072010000000001,8000000,0,Terms of Endearment,Drama|Comedy,74,6.3,1983
18835,0.772972,0,0,Private School,Comedy|Romance,12,4.5,1983
10650,0.771263,22000000,67642693,Sudden Impact,Action|Crime|Thriller,78,6.6,1983
9346,0.699455,6200000,63541777,Risky Business,Comedy|Romance,164,6.3,1983
9549,0.6757529999999989,27000000,21500000,The Right Stuff,Drama|History,120,7.2,1983
1058,0.65591,0,19910002,Breathless,Action|Drama|Romance|Thriller,32,5.8,1983
11609,0.598749,0,4300000,Yellowbeard,Comedy|Adventure,18,5.9,1983
14813,0.592218999999999,3000000,21000000,Mickey's Christmas Carol,Family|Animation,89,7.4,1983
12695,0.589232,0,15543000,Still Smokin,Comedy,12,5.3,1983
11654,0.5756680000000001,0,5979292,The Hunger,Horror|Thriller|Romance,47,6.5,1983
8769,0.560348,0,21200000,Christine,Mystery|Drama|Horror|Thriller,176,6.4,1983
227,0.554917,10000000,25697647,The Outsiders,Crime|Drama,134,6.8,1983
19698,0.5436880000000001,6500000,33759266,Porky's II: The Next Day,Comedy,25,4.9,1983
12503,0.5133909999999989,0,0,Under Fire,War|Drama,16,7.2,1983
11591,0.504901,10100000,0,The Man with Two Brains,Comedy|Romance|Science Fiction,50,5.9,1983
7012,0.4887,0,0,The Day After,Science Fiction|Drama,39,6.7,1983
10489,0.48558500000000004,5000000,0,Cujo,Horror|Thriller,73,5.8,1983
10269,0.478476,12000000,30400000,Yentl,Music|Drama|Romance,28,6.2,1983
6341,0.465858,22000000,42313354,Blue Thunder,Science Fiction|Action|Thriller|Crime|Drama,50,5.8,1983
11336,0.449475,10000000,20766616,The Dead Zone,Thriller|Horror|Science Fiction,128,6.5,1983
19053,0.419263,350000,0,Valley Girl,Comedy|Romance,27,5.9,1983
18172,0.39276,0,17233166,All the Right Moves,Romance|Drama,37,5.3,1983
11030,0.388667,0,11798616,Zelig,Comedy,73,7.1,1983
8289,0.373977,0,16175602,Gorky Park,Thriller|Crime|Drama,21,6.2,1983
25164,0.363044,0,0,Screwballs,Comedy,12,5.2,1983
535,0.343668,4000000,92921203,Flashdance,Drama|Music|Romance,149,6.1,1983
12502,0.34109,0,0,Silkwood,Drama|Thriller,29,6.2,1983
36576,0.453516,0,4491986,Curse of the Pink Panther,Comedy,13,4.3,1983
15120,0.336573,0,5678950,Smokey and the Bandit Part 3,Action|Comedy|Crime,22,4.8,1983
27214,0.336525,0,6333135,Amityville 3-D,Horror|Thriller,15,3.9,1983
15301,0.323585,10000000,29450919,Twilight Zone: The Movie,Drama|Fantasy|Horror|Science Fiction|Thriller,63,6.0,1983
22998,0.316785,0,13030214,To Be or Not to Be,Comedy,25,7.2,1983
38291,0.316098,0,0,Educating Rita,Drama|Comedy|Romance,20,5.2,1983
849,0.31151999999999996,27,0,Krull,Fantasy|Action|Adventure,52,5.8,1983
232,0.31140100000000004,10000000,2494480,Rumble Fish,Action|Adventure|Crime|Drama|Romance,60,6.3,1983
10805,0.307082,22000000,64892670,Staying Alive,Drama|Action|Music|Romance,46,4.8,1983
14854,0.290596,5000000,12232628,Lone Wolf McQuade,Action|Thriller|Drama|Western|Crime,27,5.2,1983
12560,0.288819,0,0,The Big Chill,Comedy|Drama,50,6.3,1983
10576,0.27786500000000003,5000000,34725000,Psycho II,Horror|Mystery|Thriller,43,6.0,1983
33676,0.258294,0,0,Losin' It,Comedy,13,4.5,1983
101660,0.252755,0,0,V,Drama|Science Fiction|Action|Adventure,19,6.5,1983
837,0.252008,5952000,2120439,Videodrome,Horror|Mystery|Science Fiction,180,6.8,1983
32644,0.22624699999999998,0,23646952,Two of a Kind,Fantasy|Comedy|Science Fiction|Romance,12,4.8,1983
12239,0.218042,0,6486797,The Osterman Weekend,Action|Drama|Thriller,18,6.1,1983
15895,0.210827,0,8890685,Deathstalker,Action|Fantasy,10,3.8,1983
92060,0.20684899999999998,1100000,0,Michael Jackson's Thriller,Horror|Music,30,8.1,1983
11235,0.20670500000000003,0,0,Local Hero,Comedy|Drama,29,7.3,1983
14280,0.204069,0,0,Never Cry Wolf,Action|Adventure|Drama,12,6.1,1983
15035,0.196581,1200000,760883,Fire and Ice,Animation|Fantasy|Science Fiction,20,6.1,1983
21356,0.19553900000000002,8000000,0,Rock & Rule,Action|Adventure|Animation|Fantasy|Science Fiction,14,6.1,1983
12633,0.558139,0,0,The Star Chamber,Action|Crime|Drama|Thriller,15,5.1,1983
13633,0.17219,0,9190819,Bad Boys,Crime|Drama|Thriller,28,6.2,1983
15050,0.254523,15000000,10219460,Brainstorm,Science Fiction|Thriller,28,6.2,1983
21500,0.4302,0,0,Class,Comedy|Drama,17,6.4,1983
12921,0.161325,0,0,Strange Brew,Comedy,25,5.7,1983
37777,0.00212,0,0,Acqua e sapone,Drama|Family,21,6.1,1983
26198,0.14819200000000002,6000000,3661757,The Keep,Drama|Foreign|Horror,16,5.3,1983
21721,0.147092,0,4685097,Eddie and the Cruisers,Drama|Music,17,6.9,1983
13105,0.14649700000000002,0,64783827,Mr. Mom,Comedy|Drama|Family,31,6.1,1983
17381,0.136046,980385,0,BMX Bandits,Adventure|Crime|Drama,13,7.0,1983
24808,0.194675,19000000,5656087,Something Wicked This Way Comes,Fantasy|Mystery|Thriller,16,6.3,1983
13567,0.38495799999999997,350000,0,Sleepaway Camp,Horror,42,6.3,1983
57978,0.0753669999999999,0,0,Meantime,TV Movie|Comedy|Drama,11,5.5,1983
40229,0.089401,425000,10604986,The House on Sorority Row,Horror|Mystery|Thriller,11,5.5,1983
47364,0.085136,0,0,Metalstorm: The Destruction of Jared-Syn,Fantasy|Science Fiction,10,2.7,1983
26452,0.095316,0,10676194,Hercules,Action|Fantasy,10,3.1,1983
9967,0.072379,0,27900000,Uncommon Valor,Action|Adventure|Drama|Thriller,20,6.1,1983
15251,0.029945,0,0,Eddie Murphy: Delirious,Comedy,65,7.3,1983
26978,0.015727,15000000,16500000,Spacehunter: Adventures in the Forbidden Zone,Adventure|Science Fiction,17,5.1,1983
807,4.76535899999999,33000000,327311859,Se7en,Crime|Mystery|Thriller,3535,7.9,1995
862,4.282462000000001,30000000,361958736,Toy Story,Animation|Comedy|Family,3141,7.5,1995
629,3.440238,6000000,23341568,The Usual Suspects,Drama|Crime|Thriller,1942,8.0,1995
197,2.5333229999999998,72000000,210000000,Braveheart,Action|Drama|History|War,2205,7.5,1995
710,2.440099,58000000,352194034,GoldenEye,Adventure|Action|Thriller,741,6.4,1995
8844,2.245837,65000000,262797249,Jumanji,Adventure|Fantasy|Family,1105,6.6,1995
1572,2.230236,90000000,366101666,Die Hard: With a Vengeance,Action|Thriller,1358,6.7,1995
9348,2.216699,35000000,113000000,Species,Science Fiction|Horror|Action,225,5.2,1995
63,2.206907,29500000,168840000,Twelve Monkeys,Science Fiction|Thriller|Mystery,1439,7.2,1995
568,2.191608,52000000,355237933,Apollo 13,Drama,1002,7.1,1995
9737,1.964673,19000000,141407024,Bad Boys,Adventure|Drama|Action|Comedy|Thriller,1134,6.4,1995
10530,1.9132740000000001,55000000,346079773,Pocahontas,Adventure|Animation|Drama|Family,795,6.6,1995
949,1.8475830000000002,60000000,187436818,Heat,Action|Crime|Drama|Thriller,1104,7.5,1995
76,1.706784,2500000,5535405,Before Sunrise,Drama|Romance,554,7.6,1995
9482,1.6490770000000001,90000000,113493481,Judge Dredd,Science Fiction,339,5.2,1995
414,1.59374,100000000,336529144,Batman Forever,Science Fiction|Fantasy|Action|Crime,868,5.2,1995
524,1.5526659999999999,52000000,116112375,Casino,Drama|Crime,699,7.6,1995
9603,1.441055,12000000,0,Clueless,Drama|Comedy|Romance,443,6.9,1995
9598,1.3571309999999999,30000000,254134910,Babe,Fantasy|Drama|Comedy|Family,387,5.9,1995
8839,1.27600499999999,50000000,287928194,Casper,Fantasy|Comedy|Family,561,5.9,1995
33689,1.255616,0,0,It Takes Two,Comedy|Family|Romance,72,6.1,1995
5,1.23489,4000000,4300000,Four Rooms,Comedy,293,6.4,1995
9804,1.232098,175000000,264218220,Waterworld,Adventure|Action,557,5.8,1995
15789,1.210502,0,35348597,A Goofy Movie,Romance|Animation|Family|Comedy|Adventure,218,6.6,1995
9273,1.173211,30000000,212385533,Ace Ventura: When Nature Calls,Comedy,583,6.0,1995
688,1.173191,24000000,182016617,The Bridges of Madison County,Drama|Romance,189,6.9,1995
451,1.162695,3600000,49800000,Leaving Las Vegas,Drama|Romance,184,6.9,1995
1642,1.1366100000000001,22000000,1106279658,The Net,Crime|Drama|Mystery|Thriller|Action,201,5.6,1995
532,1.1151520000000001,0,0,A Close Shave,Family|Animation|Comedy,115,7.4,1995
9886,1.085209,26000000,19075720,Johnny Mnemonic,Adventure|Action|Drama|Science Fiction|Thriller,182,5.3,1995
8068,1.077787,7000000,25405445,Desperado,Thriller|Action|Crime,536,6.7,1995
2064,1.068338,17000000,182057016,While You Were Sleeping,Comedy|Drama|Romance,169,6.2,1995
6950,1.041497,0,189859560,Outbreak,Action|Drama|Science Fiction|Thriller,249,6.1,1995
577,1.016022,20000000,21284514,To Die For,Fantasy|Drama|Comedy|Thriller,76,6.4,1995
3512,0.986266,60000000,104324083,Under Siege 2: Dark Territory,Action|Thriller,95,5.6,1995
1408,0.981049,98000000,18517322,Cutthroat Island,Action|Adventure,54,6.1,1995
9312,0.958991,18000000,122195920,Mortal Kombat,Action|Fantasy,229,5.4,1995
4584,0.947883,16500000,135000000,Sense and Sensibility,Drama|Romance,185,7.1,1995
11017,0.938457,10000000,26488734,Billy Madison,Comedy,237,6.2,1995
9070,0.9320729999999999,15000000,66000000,Mighty Morphin Power Rangers: The Movie,Action|Adventure|Science Fiction|Family|Fantasy,78,5.3,1995
8012,0.9017799999999999,30250000,115101622,Get Shorty,Comedy|Thriller|Crime,139,6.1,1995
9691,0.888985,50000000,30303072,Assassins,Action|Adventure|Crime|Thriller,204,5.8,1995
12106,0.8759950000000001,32000000,18552460,The Quick and the Dead,Action|Adventure|Drama|Thriller|Western,221,6.2,1995
397,0.829551,0,0,French Kiss,Comedy|Romance,95,6.1,1995
19004,0.826263,0,0,The Land Before Time III: The Time of the Great Giving,Animation|Adventure|Family,41,6.0,1995
12110,0.823148,0,0,Dracula: Dead and Loving It,Comedy|Horror,87,5.6,1995
1710,0.808542,0,0,Copycat,Drama|Thriller,75,6.3,1995
9067,0.8075899999999989,25000000,6600000,Tank Girl,Action|Fantasy|Comedy|Science Fiction,64,5.5,1995
10634,0.805549,3500000,28215918,Friday,Comedy|Drama,294,7.0,1995
687,0.804711,11000000,39363635,Dead Man Walking,Drama,144,7.1,1995
8963,0.7886989999999989,53000000,157387195,Crimson Tide,Action|Thriller|Drama,295,6.8,1995
10802,0.77385,45000000,20350754,Showgirls,Drama,101,5.3,1995
11448,0.773291,15000000,6700000,Mighty Aphrodite,Comedy|Romance,61,6.5,1995
922,0.764355,9000000,0,Dead Man,Drama|Fantasy|Western,225,7.0,1995
9560,0.760076,20000000,50012507,A Walk in the Clouds,Drama|Romance,86,6.5,1995
11862,0.758379,0,76578911,Father of the Bride Part II,Comedy,82,5.7,1995
21032,0.7434850000000001,0,0,Balto,Family|Animation|Adventure,200,6.9,1995
9271,0.726743,30000000,24048000,Virtuosity,Action|Crime|Science Fiction|Thriller,79,5.4,1995
11980,0.705828,8,16,The Prophecy,Fantasy|Horror|Thriller,54,5.5,1995
10474,0.694185,0,0,The Basketball Diaries,Drama|Crime,246,6.9,1995
11929,0.684804,0,0,Dolores Claiborne,Mystery|Drama|Thriller|Crime,78,7.0,1995
11517,0.673425,60000000,35431113,Money Train,Action|Comedy|Crime,113,5.2,1995
12665,0.67066,0,0,Powder,Drama|Fantasy|Science Fiction|Thriller,64,6.0,1995
11780,0.640868999999999,28000000,31596911,Rob Roy,Adventure,72,6.2,1995
9090,0.634081999999999,0,47774193,"To Wong Foo, Thanks for Everything! Julie Newmar",Comedy,50,6.3,1995
10428,0.623009,20000000,7563728,Hackers,Action|Crime|Thriller|Drama,238,6.4,1995
15602,0.6050810000000001,0,0,Grumpier Old Men,Romance|Comedy,45,6.7,1995
10858,0.6043310000000001,44000000,13681765,Nixon,History|Drama,30,6.3,1995
11008,0.60312,0,0,Major Payne,Comedy|Family,76,5.8,1995
6520,0.602056,55000000,127600435,First Knight,Action|Adventure|Drama|Romance,172,5.8,1995
9382,0.592518999999999,21000000,23450000,Boys on the Side,Comedy|Drama,25,5.8,1995
10987,0.578548,5000000,15116634,Halloween: The Curse of Michael Myers,Horror|Thriller,80,5.1,1995
11859,0.5771430000000001,50000000,11534477,Fair Game,Action|Thriller|Romance,26,4.1,1995
152426,0.572794999999999,0,0,The Langoliers,Drama|Horror|Science Fiction|Mystery|Thriller,63,5.9,1995
11443,0.570524,10000000,0,Dead Presidents,Action|Crime|Drama|History,30,6.4,1995
2293,0.552091,6000000,2,Mallrats,Romance|Comedy,201,6.8,1995
15322,0.55207,0,0,I.D.,Crime|Drama,13,6.8,1995
9087,0.5516310000000001,62000000,107879496,The American President,Comedy|Drama|Romance,104,6.6,1995
19101,0.54766,17000000,0,A Little Princess,Drama|Family|Fantasy,99,7.1,1995
1775,0.538475,11000000,178104,Canadian Bacon,Action|Comedy,16,5.2,1995
11860,0.537898,58000000,0,Sabrina,Comedy|Romance,72,6.5,1995
281,0.5264850000000001,42000000,7959291,Strange Days,Crime|Drama|Science Fiction|Thriller,150,6.5,1995
9071,0.525474,500000,1148752,Living in Oblivion,Drama|Comedy,23,6.9,1995
9061,0.514668,0,0,Just Cause,Action|Drama|Mystery|Thriller,69,6.1,1995
21183,0.513548,0,0,Fluke,Fantasy|Drama|Family,24,6.6,1995
2086,0.508901,8169363,8175346,Nick of Time,Crime|Drama|Thriller,91,6.0,1995
11472,0.502955,0,69660733,Nine Months,Comedy,82,5.4,1995
10149,0.489975,7000000,8349430,Smoke,Comedy|Drama,41,6.8,1995
11381,0.485393,0,32648673,Tommy Boy,Comedy,175,6.8,1995
16420,0.47519300000000003,0,0,Othello,Drama,16,5.6,1995
36834,0.47311400000000003,0,339889,Total Eclipse,Drama|Romance,62,6.3,1995
26258,0.469383,0,0,Bushwhacked,Adventure|Action|Comedy|Crime|Family,15,5.1,1995
14819,0.46425900000000003,0,17689177,Heavyweights,Comedy|Family|Drama,39,6.1,1995
9102,0.460215,20000000,5781885,Screamers,Horror|Science Fiction,63,5.9,1995
27993,0.45791400000000004,0,0,Senior Trip,Comedy,10,5.7,1995
18402,0.45204799999999995,0,50892160,Something to Talk About,Comedy,25,5.9,1995
9066,0.45029300000000005,0,0,The Brady Bunch Movie,Comedy,35,5.5,1995
9344,0.446622,1500000,7412216,Kids,Drama|Crime,141,6.7,1995
28313,0.44371800000000006,17000000,7603766,Losing Isaiah,Drama,12,6.5,1995
9073,0.42802299999999893,0,0,Free Willy 2 - The Adventure Home,Adventure|Drama|Family,69,5.6,1995
37108,0.421018,0,0,A Kid in King Arthur's Court,Adventure|Fantasy|Comedy|Science Fiction|Family,20,4.3,1995
13531,0.41473999999999994,0,0,Empire Records,Comedy|Drama,95,6.9,1995
10612,0.414233,0,0,The Englishman Who Went Up a Hill But Came Down a Mountain,Drama|Comedy|Romance,38,6.1,1995
11863,0.407454,50000000,9851610,Jade,Action|Thriller|Mystery|Romance,22,5.4,1995
8438,0.40530700000000003,0,17381942,Murder in the First,Crime|Drama,52,6.7,1995
9501,0.403149,6100000,0,Crying Freeman,Action|Crime,32,6.3,1995
164721,0.39971999999999996,0,0,Pride and Prejudice,Romance|Drama,89,7.8,1995
6715,0.398334,0,0,The Cure,Drama|Family,30,7.1,1995
9059,0.397516,0,0,Tales from the Crypt: Demon Knight,Horror|Comedy|Thriller,41,6.6,1995
31174,0.392875,0,0,Richard III,Drama|War,23,6.0,1995
12122,0.3856,0,0,Village of the Damned,Thriller|Horror|Science Fiction,63,5.3,1995
12158,0.37809299999999996,14000000,19800000,Vampire in Brooklyn,Comedy|Horror|Romance,45,4.5,1995
9091,0.376857,35000000,64350171,Sudden Death,Action|Adventure|Thriller,85,5.4,1995
18256,0.365369,0,0,Castle Freak,Thriller|Drama|Horror|Mystery,13,5.3,1995
400,0.36020399999999997,8000000,529766,Things to Do in Denver When You're Dead,Drama|Crime,26,6.3,1995
8973,0.358694,0,0,Lord of Illusions,Mystery|Horror|Thriller,31,5.7,1995
10824,0.355338,0,13940383,Candyman: Farewell to the Flesh,Horror,25,4.7,1995
6071,0.35223699999999997,40000000,0,Kiss of Death,Action|Crime|Drama|Thriller,35,5.5,1995
22625,0.34562,0,0,Circle of Friends,Drama|Family|Romance,17,6.5,1995
47608,0.343325,0,15453274,Mad Love,Drama|Family|Romance,11,5.1,1995
25749,0.33010500000000004,0,0,Children of the Corn III: Urban Harvest,Thriller|Horror,17,4.3,1995
10329,0.327558,50000000,152000000,Congo,Action|Adventure|Drama|Mystery|Science Fiction,100,4.8,1995
13559,0.32600300000000004,0,0,The Mangler,Drama|Horror|Science Fiction,19,3.6,1995
32646,0.261562,0,0,Safe,Drama,17,7.2,1995
37653,0.324339,7500000,0,Les Trois Fr̬res,Comedy,54,7.0,1995
11446,0.323966,0,0,Welcome to the Dollhouse,Comedy|Drama,34,5.9,1995
9089,0.264432,0,17519169,Home for the Holidays,Comedy|Drama|Romance,11,6.5,1995
31894,0.31960500000000003,0,0,The Tuskegee Airmen,TV Movie|Drama|History|War,15,5.7,1995
37141,0.314238,0,0,The Babysitter,Drama|Thriller,14,4.6,1995
28387,0.31364699999999895,0,718490,Kicking and Screaming,Comedy|Drama|Romance,16,7.1,1995
26441,0.310112,0,0,The Big Green,Action|Adventure|Comedy|Family,19,5.4,1995
10533,0.307976,50000000,10382407,The Scarlet Letter,Drama|History|Romance,61,5.3,1995
8512,0.29878299999999997,27000000,16140822,Devil in a Blue Dress,Drama|Mystery|Thriller,43,6.1,1995
18392,0.287963,500000,0,Embrace of the Vampire,Horror|Thriller,20,5.4,1995
27281,0.28734299999999996,0,0,Operation Dumbo Drop,Action|Adventure|Comedy|Family,16,4.8,1995
27526,0.286585,0,0,The Crossing Guard,Drama|Thriller,24,5.8,1995
45325,0.284183,0,0,Tom and Huck,Action|Adventure|Drama|Family,18,5.7,1995
12520,0.283428,0,442965,The Last Supper,Comedy|Thriller|Crime|Drama,25,6.6,1995
40508,0.28157600000000005,0,0,3 Ninjas Knuckle Up,Adventure|Action|Comedy|Family,14,4.1,1995
34996,0.279794,0,0,The Addiction,Drama|Horror,15,5.2,1995
9263,0.275609,12000000,27400000,Now and Then,Comedy|Drama|Family,41,6.3,1995
12554,0.275559,0,0,Citizen X,History|Crime|Drama,25,6.7,1995
19326,0.269228,0,17014653,Jury Duty,Action|Comedy|Drama|Thriller,14,3.8,1995
28601,0.8477819999999989,0,0,Problem Child 3,Comedy|Fantasy,16,3.5,1995
2054,0.42167899999999997,0,106269971,Mr. Holland's Opus,Drama|Family,47,6.8,1995
35196,0.25404,19000000,0,Restoration,Drama|Romance,13,6.2,1995
27985,0.252852,0,0,Far from Home: The Adventures of Yellow Dog,Action|Adventure|Drama|Family,13,6.1,1995
30765,0.252843,0,0,The Amazing Panda Adventure,Action|Adventure|Drama|Family,12,5.3,1995
11359,0.246552,45000000,0,The Indian in the Cupboard,Adventure|Family|Fantasy,62,5.8,1995
9909,0.23513499999999998,0,180000000,Dangerous Minds,Drama|Crime,128,6.5,1995
17015,0.229751,0,0,Persuasion,Drama|Romance,12,6.6,1995
38884,0.079703,0,0,Land and Freedom,Drama|History|War|Romance,28,6.6,1995
18801,0.20571199999999998,0,0,Haunted,Foreign|Horror|Mystery,13,5.8,1995
31357,0.200906,16000000,81452156,Waiting to Exhale,Comedy|Drama|Romance,18,6.1,1995
55676,0.194889,0,0,A Personal Journey with Martin Scorsese Through American Movies,Documentary,11,8.5,1995
11876,0.194078,35000000,15000000,Le Hussard sur le toit,War|Adventure|Drama|Romance,17,6.4,1995
30528,0.193125,0,0,Bye Bye Love,Comedy|Romance,10,6.3,1995
11861,0.189446,10000000,23574130,How To Make An American Quilt,Drama|Romance,16,6.6,1995
